key	category	name	offer-2023-12-08	default-2023-12-08	offer-2023-12-09	default-2023-12-09
BTY-X93320400470021	food/süßes-salziges/schokolade	Milka Tafelschokolade Oreo 300 g Beutel	3.31	3.31	3.31	3.31
BTY-X93320400370021	food/süßes-salziges/schokolade	Milka Tafelschokolade Nuss & Nougat-Crème 300 g Beutel	3.31	3.31	3.31	3.31
BTY-X93320400350021	food/süßes-salziges/schokolade	Milka Tafelschokolade Toffee Ganznuss 300 g Beutel	3.31	3.31	3.31	3.31
BTY-X93320400330021	food/süßes-salziges/schokolade	Milka Tafelschokolade Crispy Joghurt 300 g Beutel	3.31	3.31	3.31	3.31
BTY-X93320400490021	food/süßes-salziges/schokolade	Milka Tafel Mandel Karamell - 300 g Beutel	3.31	3.31	3.31	3.31
BTY-X63203600340027	food/süßes-salziges/schokolade	Mars Snickers - 1152 x 50 g Riegel	579.34	579.34	579.34	579.34
BTY-X63203600340025	food/süßes-salziges/schokolade	Mars Snickers - 32 x 50 g Riegel	16.09	16.09	16.09	16.09
BTY-X63203600340021	food/süßes-salziges/schokolade	Snickers - 50 g Riegel	0.68	0.68	0.68	0.68
BTY-X63203600350025	food/süßes-salziges/schokolade	Mars Twix Single - 32 x 50 g Riegel	16.09	16.09	16.09	16.09
BTY-X63203600350021	food/süßes-salziges/schokolade	Twix Single - 50 g Riegel	0.68	0.68	0.68	0.68
BTY-X63203600320025	food/süßes-salziges/schokolade	Mars Classic Einzelriegel - 32 x 51 g Riegel	16.09	16.09	16.09	16.09
BTY-X63203600320023	food/süßes-salziges/schokolade	Mars Classic Einzelriegel - 1080 x 51 g Riegel	543.13	543.13	543.13	543.13
BTY-X63203600320024	food/süßes-salziges/schokolade	Mars Classic Einzelriegel - 1296 x 51 g Riegel	651.76	651.76	651.76	651.76
BTY-X63203600320021	food/süßes-salziges/schokolade	Mars Classic Einzelriegel - 51 g Riegel	0.68	0.68	0.68	0.68
BTY-X29526400320024	food/süßes-salziges/schokolade	Raffaello Kokos-Mandel-Süßware - 96 x 230 g Beutel	348.22	348.22	348.22	348.22
BTY-X29526400320021	food/süßes-salziges/schokolade	Raffaello Kokos-Mandel-Süßware - 230 g Beutel	3.63	3.63	3.63	3.63
BTY-X29526400320022	food/süßes-salziges/schokolade	Raffaello Kokos-Mandel-Süßware - 8 x 230 g Beutel	29.02	29.02	29.02	29.02
BTY-X78748600320023	food/süßes-salziges/schokolade	hanuta minis - 96 x 200 g Beutel	245.5	245.5	245.5	245.5
BTY-X78748600320021	food/süßes-salziges/schokolade	hanuta minis - 200 g Beutel	2.56	2.56	2.56	2.56
BTY-X78748600320022	food/süßes-salziges/schokolade	hanuta minis - 12 x 200 g Beutel	30.69	30.69	30.69	30.69
BTY-X31056800320023	food/süßes-salziges/schokolade	Kinder Bueno Schokoladenriegel Kinder Bueno - 84 x 215 g Packungen	292.11	292.11	292.11	292.11
BTY-X31056800320021	food/süßes-salziges/schokolade	Kinder Bueno Schokoladenriegel Kinder Bueno - 215 g Packung	3.48	3.48	3.48	3.48
BTY-X31056800320022	food/süßes-salziges/schokolade	Kinder Bueno 10er - 14 x 215 g Karton	48.69	48.69	48.69	48.69
BTY-X26471800320021	food/süßes-salziges/schokolade	Knoppers Nussriegel - 40 g Stück	0.55	0.55	0.55	0.55
BTY-X64976500320021	food/süßes-salziges/schokolade	hanuta UTZ Haselnussschnitte Ferrero Hanuta Multipack - 220 g Karton	2.34	2.34	2.34	2.34
BTY-X61012200320023	food/süßes-salziges/schokolade	Kinder Riegel - 224 x 210 g Karton	580.03	580.03	580.03	580.03
BTY-X61012200320024	food/süßes-salziges/schokolade	Kinder Riegel - 280 x 210 g Karton	725.03	725.03	725.03	725.03
BTY-X61012200320021	food/süßes-salziges/schokolade	Kinder Riegel - 210 g Karton	2.59	2.59	2.59	2.59
BTY-X80343300320021	food/süßes-salziges/schokolade	Ferrero Rocher Nuss Pralinen Spezialität, zarte Milchschokolade (30 %), feine Haselnusscreme (40,5%) 50 g Riegel	1.27	1.27	1.27	1.27
BTY-X80343300320022	food/süßes-salziges/schokolade	Ferrero Rocher Nuss Pralinen Spezialität - 16 x 50 g Karton	20.37	20.37	20.37	20.37
BTY-X37234800320023	food/süßes-salziges/schokolade	Toffifee 15er - 30 x 125 g Karton	51.04	51.04	51.04	51.04
BTY-X37234800320021	food/süßes-salziges/schokolade	Toffifee 15er - 125 g Packung	1.7	1.7	1.7	1.7
BTY-X33281300320023	food/süßes-salziges/schokolade	Knoppers Minis - 72 x 200 g Beutel	184.13	184.13	184.13	184.13
BTY-X33281300320021	food/süßes-salziges/schokolade	Knoppers Minis - 200 g Beutel	2.56	2.56	2.56	2.56
BTY-X26265600350021	food/süßes-salziges/schokolade	Milka Schokoriegel Nussini Haselnuss 31,5 g	0.5	0.5	0.5	0.5
BTY-X26265600350022	food/süßes-salziges/schokolade	Milka Schokoriegel Nussini Haselnuss 31,5 g 35 Stück	17.64	17.64	17.64	17.64
BTY-X19954900320022	food/süßes-salziges/schokolade	Happy Hippo Cacao 28 Stück à 20,7 g - 28 x 580 g Karton	8.55	8.55	8.55	8.55
BTY-X90831500320025	food/süßes-salziges/schokolade	Raffaello - 105 x 150 g Packungen	290.99	290.99	290.99	290.99
BTY-X90831500320023	food/süßes-salziges/schokolade	Raffaello - 135 x 150 g Packungen	374.13	374.13	374.13	374.13
BTY-X90831500320021	food/süßes-salziges/schokolade	Raffaello - 150 g Packung	2.77	2.77	2.77	2.77
BTY-X22880100320023	food/süßes-salziges/schokolade	Ferrero Praline Küsschen Klassik 178 g Classic - 96 x 178 g Packungen	333.84	333.84	333.84	333.84
BTY-X22880100320024	food/süßes-salziges/schokolade	Ferrero Praline Küsschen Klassik 178 g Classic - 160 x 178 g Packungen	556.4	556.4	556.4	556.4
BTY-X22880100320021	food/süßes-salziges/schokolade	Ferrero Praline Küsschen Klassik 178 g Classic - 178 g Packung	3.48	3.48	3.48	3.48
BTY-X22880100320022	food/süßes-salziges/schokolade	Ferrero Praline Küsschen Klassik 178 g Classic - 8 x 178 g Packungen	27.82	27.82	27.82	27.82
BTY-X34742200320023	food/süßes-salziges/schokolade	Kinder Country Schokoladenriegel Kinder Country 9er - 144 x 212 g Packungen	368.25	368.25	368.25	368.25
BTY-X34742200320021	food/süßes-salziges/schokolade	Kinder Country Schokoladenriegel Kinder Country 9er - 212 g Packung	2.56	2.56	2.56	2.56
BTY-X86874500320021	food/süßes-salziges/schokolade	Ferrero Küsschen Riegel 5er Classic - 1 x 44 g Riegel	1.27	1.27	1.27	1.27
BTY-X86874500320022	food/süßes-salziges/schokolade	Ferrero Küsschen Riegel 5er Classic - 15 x 44 g Kartons	19.1	19.1	19.1	19.1
BTY-X39388600320022	food/süßes-salziges/schokolade	Twix Salted Caramel - 30 x 46 g Kiste	15.09	15.09	15.09	15.09
BTY-X21887600330021	food/süßes-salziges/schokolade	Pick Up! Mini Choco 127 g Beutel	2.34	2.34	2.34	2.34
BTY-X96105600320025	food/süßes-salziges/schokolade	kinder ÜBERRASCHUNG Classic - 36 x 20 g Karton	30.05	30.05	30.05	30.05
BTY-X96105600320026	food/süßes-salziges/schokolade	kinder ÜBERRASCHUNG Ei Classic - 672 x 20 g Palette	560.85	560.85	560.85	560.85
BTY-X96105600320023	food/süßes-salziges/schokolade	kinder ÜBERRASCHUNG Classic - 864 x 20 g Palette	721.09	721.09	721.09	721.09
BTY-X96105600320024	food/süßes-salziges/schokolade	kinder ÜBERRASCHUNG Classic - 288 x 20 g Display mit Artikelauflösung	240.36	240.36	240.36	240.36
BTY-X96105600320021	food/süßes-salziges/schokolade	Ferrero Kinder Überraschungsei Classic - 20 g	0.83	0.83	0.83	0.83
BTY-X96105600320022	food/süßes-salziges/schokolade	kinder ÜBERRASCHUNG Classic - 72 x 20 g Karton	60.09	60.09	60.09	60.09
BTY-X71789700320023	food/süßes-salziges/schokolade	Agilus Dragees Gebrannte Erdnüsse - 64 x 750 g Foodtainer	300.63	300.63	300.63	300.63
BTY-X71789700320021	food/süßes-salziges/schokolade	Agilus Dragees Gebrannte Erdnüsse - 750 g Foodtainer	4.7	4.7	4.7	4.7
BTY-X71789700320022	food/süßes-salziges/schokolade	Agilus Dragees Flensburger Gebrannte Erdnüsse - 4 x 750 g Karton	18.79	18.79	18.79	18.79
BTY-X14637900320025	food/süßes-salziges/schokolade	Duplo Chocnut 126 x 5 x 26 g Riegel	308.74	308.74	308.74	308.74
BTY-X14637900320021	food/süßes-salziges/schokolade	Duplo Chocnut 5 x 26 g Riegel	2.45	2.45	2.45	2.45
BTY-X14637900320022	food/süßes-salziges/schokolade	Duplo Chocnut 120 x 5 x 26 g Riegel	294.04	294.04	294.04	294.04
BTY-X8274600320021	food/süßes-salziges/schokolade	Twix Single Xtra Doppelriegel - 75 g Stück	0.8	0.8	0.8	0.8
BTY-X8274600320022	food/süßes-salziges/schokolade	Twix Single Xtra Doppelriegel - 30 x 75 g Schachtel	24.08	24.08	24.08	24.08
BTY-X39311900320021	food/süßes-salziges/schokolade	Snickers Riegel 5 x 50 g - 250 g Paar	2.45	2.45	2.45	2.45
BTY-X84618000320027	food/süßes-salziges/schokolade	Dickmann's - 66 x 250 g Schachteln	140.53	140.53	140.53	140.53
BTY-X84618000320028	food/süßes-salziges/schokolade	Dickmann's - 132 x 250 g Schachteln	281.07	281.07	281.07	281.07
BTY-X84618000320025	food/süßes-salziges/schokolade	Dickmann's - 60 x 250 g Schachteln	127.76	127.76	127.76	127.76
BTY-X84618000320026	food/süßes-salziges/schokolade	Dickmann's - 120 x 250 g Schachteln	255.52	255.52	255.52	255.52
BTY-X84618000320021	food/süßes-salziges/schokolade	Dickmann's - 250 g Schachtel	2.13	2.13	2.13	2.13
BTY-X84618000320022	food/süßes-salziges/schokolade	Dickmann's - 12 x 250 g Schachteln	25.55	25.55	25.55	25.55
BTY-X70905400320023	food/süßes-salziges/schokolade	Duplo Chocnut 24 Stück à 26 g - 24 x 26 g Packungen	12.58	12.58	12.58	12.58
BTY-X70905400320021	food/süßes-salziges/schokolade	Duplo Chocnut 24 Stück à 26 g - 26 g Packung	0.52	0.52	0.52	0.52
BTY-X17610300340021	food/süßes-salziges/schokolade	Werther's Original Schokoladen-Spezialität Feine Helle - 153 g Beutel	1.79	1.79	1.79	1.79
BTY-X17610300320021	food/süßes-salziges/schokolade	Werther's Original Karamellbonbons Caramelts - 153 g Beutel	1.79	1.79	1.79	1.79
BTY-X44966500340021	food/süßes-salziges/schokolade	Ritter Sport Schokowürfel 20 Stück, Schokogruß - 176 g Karton	3.41	3.41	3.41	3.41
BTY-X23932400320023	food/süßes-salziges/schokolade	Toblerone Milchschokolade Einzelportionen 24 Stück à 35 g 24 x 35 g Karton	16.69	16.69	16.69	16.69
BTY-X95055300330021	food/süßes-salziges/schokolade	Balisto Korn Mix 9 Stück à 18,5 g 166,5 g Paar	2.34	2.34	2.34	2.34
BTY-X39312500320021	food/süßes-salziges/schokolade	Twix Salted Caramel 5 x 46 g - 230 g Paar	2.45	2.45	2.45	2.45
BTY-X30073200320021	food/süßes-salziges/schokolade	Mars Mix Miniatures Einzelportionen 296 Stück, Mix aus Mars, Snickers, Twix, Bounty - 3 kg Dose	33.69	33.69	33.69	33.69
BTY-X30073200320022	food/süßes-salziges/schokolade	Mars Mix Miniatures Einzelportionen 296 Stück, Mix aus Mars, Snickers, Twix, Bounty 3 x 3 kg Dosen	101.08	101.08	101.08	101.08
BTY-X81425000320021	food/süßes-salziges/schokolade	Smarties Schokolinsen Einzelrolle - 38 g Schachtel	0.68	0.68	0.68	0.68
BTY-X13676000320021	food/süßes-salziges/schokolade	Cadbury WUNDERBAR Peanut-Butter Schokoriegel 24 x 49 g	22.86	22.86	22.86	22.86
BTY-X13676000320022	food/süßes-salziges/schokolade	Cadbury Wunderbar Peanut-Butter Schokoriegel 49 g	0.85	0.85	0.85	0.85
BTY-X94198300320021	food/süßes-salziges/schokolade	Niederegger Marzipan Klassiker - 400 g Packung	12.14	12.14	12.14	12.14
BTY-X42884200320021	food/süßes-salziges/schokolade	Rolo Rolle - 52 g Stück	0.68	0.68	0.68	0.68
BTY-X42884200320022	food/süßes-salziges/schokolade	Rolo Rolle - 36 x 52 g Schachtel	19.65	19.65	19.65	19.65
BTY-X1299600330021	food/süßes-salziges/schokolade	Niederegger Marzipan Torte Schwarzwälder Kirsch 185 g	5.83	5.83	5.83	5.83
BTY-X7796200370021	food/süßes-salziges/schokolade	Sarotti Tiamo Dunkler Marc de Champagne Feinste Trüffel 125 g	2.41	2.41	2.41	2.41
BTY-X30726700320021	food/süßes-salziges/schokolade	Piasten Treets Peanut Butter Buttons - 150 g Beutel	1.61	1.61	1.61	1.61
BTY-X73838900320023	food/süßes-salziges/schokolade	Giotto Mini Beutel gefüllte Haselnuss-Gebäckspezialität, feine Haselnuss-Magermilchcreme (45 %) 100 x 116 g Beutel	277.13	277.13	277.13	277.13
BTY-X73838900320021	food/süßes-salziges/schokolade	Giotto Mini Beutel gefüllte Haselnuss-Gebäckspezialität, feine Haselnuss-Magermilchcreme (45 %) 116 g Beutel	2.77	2.77	2.77	2.77
BTY-X11516100330021	food/süßes-salziges/schokolade	Confina Milchschokolade Vollmilch - 100 g Packung	0.7	0.7	0.7	0.7
BTY-X11516100330022	food/süßes-salziges/schokolade	Confina Milchschokolade Vollmilch - 20 x 100 g Kartons	13.91	13.91	13.91	13.91
BTY-X14886400320023	food/süßes-salziges/schokolade	Frigeo fruchtiger Knusper-Puffreis - 15 x 80 g Kartons	10.27	10.27	10.27	10.27
BTY-X14886400320021	food/süßes-salziges/schokolade	Frigeo fruchtiger Knusper-Puffreis - 1 x 80 g Stück	0.68	0.68	0.68	0.68
BTY-X16129300320021	food/süßes-salziges/schokolade	Storck Mayfair Toffee - 490 g Beutel	1.89	1.89	1.89	1.89
BTY-X3021400320021	food/süßes-salziges/schokolade	Niederegger Marzipan Klassiker-Variationen, 6-fach sortiert - 300 g Packung	9.08	9.08	9.08	9.08
BTY-X13162600330021	food/süßes-salziges/schokolade	Caramac 36 Stück 36 Stück á 30 g - 1,08 kg Packung	0.7	0.7	0.7	0.7
BTY-X13162600330022	food/süßes-salziges/schokolade	Caramac 36 Stück 36 Stück á 30 g - 36 x 1,08 kg Packungen	25.04	25.04	25.04	25.04
BTY-X93913200320023	food/süßes-salziges/schokolade	kinder ÜBERRASCHUNG Überraschungsei 4er Classic 1 - 128 x 80 g Schachteln	445.12	445.12	445.12	445.12
BTY-X93913200320021	food/süßes-salziges/schokolade	kinder ÜBERRASCHUNG Überraschungsei 4er Classic 1 - 80 g Schachtel	3.48	3.48	3.48	3.48
BTY-X34755900330021	food/süßes-salziges/schokolade	Giotto Mini-Gebäckkkugeln 2 Stück à 21,5 g - 1 x 43 g Packung	1.27	1.27	1.27	1.27
BTY-X34755900330022	food/süßes-salziges/schokolade	Giotto Mini-Gebäckkkugeln 2 Stück à 21,5 g - 10 x 43 g Kartons	12.73	12.73	12.73	12.73
BTY-X60904300320024	food/süßes-salziges/schokolade	Nappo Soft klein 200 Stück á 6,6 g, Vollmilchschokolade mit Nougatfüllung - 80 x 1,32 kg Dosen	1026.34	1026.34	1026.34	1026.34
BTY-X60904300320021	food/süßes-salziges/schokolade	Nappo Soft 200 Stück á 6,6 g - 1,32 kg Dose	12.83	12.83	12.83	12.83
BTY-X60904300320022	food/süßes-salziges/schokolade	Nappo Soft klein 200 Stück á 6,6 g, Vollmilchschokolade mit Nougatfüllung - 40 x 1,32 kg Dosen	513.17	513.17	513.17	513.17
BTY-X82133800320021	food/süßes-salziges/schokolade	Toblerone Schoko-Riegel - 1 x 200 g Stück	2.99	2.99	2.99	2.99
BTY-X42718500320021	food/süßes-salziges/schokolade	Daim Dragees - 225 g Stück	3.73	3.73	3.73	3.73
BTY-X7737900320023	food/süßes-salziges/schokolade	Scho-Ka-Kola Schokoladenspezialität Kola 120 x 100 g Dosen	332.56	332.56	332.56	332.56
BTY-X7737900320021	food/süßes-salziges/schokolade	Scho-Ka-Kola Schokoladenspezialität Kola 100 g Dose	2.77	2.77	2.77	2.77
BTY-X57371400320021	food/süßes-salziges/schokolade	Zetti Edelbittertafeln 75 % Kakaogehalt - 1 x 100 g Tafel	1.19	1.19	1.19	1.19
BTY-X32647200320024	food/süßes-salziges/schokolade	Knoppers - 144 x 200 g Pakete	315.86	315.86	315.86	315.86
BTY-X32647200320021	food/süßes-salziges/schokolade	Knoppers - 200 g Paket	2.19	2.19	2.19	2.19
BTY-X26471800340021	food/süßes-salziges/schokolade	Knoppers Erdnussriegel - 40 g Stück	0.55	0.55		
BTY-X37820100320023	food/süßes-salziges/schokolade	Halloren Schokobecher aus feiner Zartbitter-Schokolade 96 x 125 g Schachteln	255.77	255.77	255.77	255.77
BTY-X37820100320021	food/süßes-salziges/schokolade	Halloren Schokobecher - 1 x 125 g Schachtel	2.66	2.66	2.66	2.66
BTY-X68655900320025	food/süßes-salziges/schokolade	Zetti Bambina - 3 x 100 g Tafeln	3.56	3.56	3.56	3.56
BTY-X68655900320021	food/süßes-salziges/schokolade	Zetti Bambina - 100 g Tafel	1.19	1.19	1.19	1.19
BTY-X68655900320022	food/süßes-salziges/schokolade	Zetti Bambina - 24 x 100 g Tafeln	28.5	28.5	28.5	28.5
BTY-X95552100360025	food/süßes-salziges/schokolade	Duplo Weiß 10 Stück à 18,2 g - 224 x 182 g Packungen	580.03	580.03	580.03	580.03
BTY-X95552100360021	food/süßes-salziges/schokolade	Duplo Weiß 10 Stück à 18,2 g - 182 g Packung	2.59	2.59	2.59	2.59
BTY-X31241600330023	food/süßes-salziges/schokolade	Kinder Bueno - 96 x 108 g Packungen	210.58	210.58	210.58	210.58
BTY-X31241600330021	food/süßes-salziges/schokolade	Kinder Bueno - 108 g Packung	2.19	2.19	2.19	2.19
BTY-X24793500320022	food/süßes-salziges/schokolade	Kinder Riegel - 24 x 2 x 21 g Karton	11.32	11.32	11.32	11.32
BTY-X7796200340021	food/süßes-salziges/schokolade	Sarotti Tiamo Trüffel-Pralinen Champagne - 1 x 125 g Box	2.41	2.41	2.41	2.41
BTY-X80864600320021	food/süßes-salziges/schokolade	Lindt Mousse au Chocolat Chocolade Tafeln - 140 g Tafel	2.94	2.94	2.94	2.94
BTY-X37500800320021	food/süßes-salziges/schokolade	hanuta Riegel 5er - 172 g Packung	2.24	2.24	2.24	2.24
BTY-X5074400320021	food/süßes-salziges/schokolade	Smarties Minis - 187 g Beutel	3.2	3.2	3.2	3.2
BTY-X5061600320021	food/süßes-salziges/schokolade	KitKat Minis - 217 g Beutel	3.2	3.2	3.2	3.2
BTY-X41819700320028	food/süßes-salziges/schokolade	Toblerone Schweizer Milchschokolade - 240 x 100 g Stücke	351.82	351.82	351.82	351.82
BTY-X41819700320021	food/süßes-salziges/schokolade	Toblerone Milch - 100 g Stück	1.98	1.98	1.98	1.98
BTY-X41819700320022	food/süßes-salziges/schokolade	Toblerone Milch - 20 x 100 g Schachtel	39.59	39.59	39.59	39.59
BTY-X49797500320026	food/süßes-salziges/schokolade	Ferrero Kinder Joy - 48 x 20 g Packungen	50.85	50.85	50.85	50.85
BTY-X49797500320024	food/süßes-salziges/schokolade	Ferrero Kinder Joy - 144 x 20 g Packungen	152.54	152.54	152.54	152.54
BTY-X49797500320021	food/süßes-salziges/schokolade	Ferrero Kinder Joy - 20 g Packung	1.06	1.06	1.06	1.06
BTY-X49797500320022	food/süßes-salziges/schokolade	Ferrero Kinder Joy - 72 x 20 g Packungen	76.27	76.27	76.27	76.27
BTY-X5397000320024	food/süßes-salziges/schokolade	Maltesers Schokoladenkugeln Milchschokolade mit luftig, leichtem Knusperkern, 35 Stück à 37 g 25 x 37 g Karton	11.77	11.77	11.77	11.77
BTY-X14587200320021	food/süßes-salziges/schokolade	Halloren Kugeln - 125 g Schachtel	1.38	1.38	1.38	1.38
BTY-X90132600320025	food/süßes-salziges/schokolade	nutella & Go! nusprige Brot-Sticks und Nuss-Nougat-Creme 12 x 52 g Becher	12.71	12.71	12.71	12.71
BTY-X90132600320021	food/süßes-salziges/schokolade	nutella & Go! nusprige Brot-Sticks und Nuss-Nougat-Creme 52 g Becher	1.06	1.06	1.06	1.06
BTY-X24793100320022	food/süßes-salziges/schokolade	Duplo Riegel 2 Stück à 18,2 g - 24 x 36 g Karton	11.32	11.32	11.32	11.32
BTY-X35802200320021	food/süßes-salziges/schokolade	m&m's Peanut - 1,68 kg Karton	22.99	22.99	22.99	22.99
BTY-X26424600320023	food/süßes-salziges/schokolade	Knoppers Nuss Riegel - 180 x 200 g Packungen	394.83	394.83	394.83	394.83
BTY-X26424600320021	food/süßes-salziges/schokolade	Knoppers Nuss Riegel - 200 g Packung	2.19	2.19	2.19	2.19
BTY-X41206700330021	food/süßes-salziges/schokolade	Lion King Size Classic - 60 g Stück	0.98	0.98	0.98	0.98
BTY-X41206700330022	food/süßes-salziges/schokolade	Lion King Size Classic - 28 x 60 g Tray	17.11	17.11	17.11	17.11
BTY-X39312100320021	food/süßes-salziges/schokolade	Twix Riegel 5 x 50 g - 250 g Paar	2.45	2.45	2.45	2.45
BTY-X68065700320025	food/süßes-salziges/schokolade	Dickmann's Kinder Schokostrolche 96 x 200 g Schachteln	204.41	204.41	204.41	204.41
BTY-X68065700320026	food/süßes-salziges/schokolade	Dickmann's Kinder Schokostrolche 48 x 200 g Schachteln	102.21	102.21	102.21	102.21
BTY-X68065700320021	food/süßes-salziges/schokolade	Dickmann's Kinder Schokostrolche 200 g Schachtel	2.13	2.13	2.13	2.13
BTY-X95552900320025	food/süßes-salziges/schokolade	Mon Chéri Pralinen mit Kirsche 104 x 315 g Schachteln	599.8	599.8	599.8	599.8
BTY-X95552900320026	food/süßes-salziges/schokolade	Mon Chéri Pralinen mit Kirsche 162 x 315 g Schachteln	934.3	934.3	934.3	934.3
BTY-X95552900320021	food/süßes-salziges/schokolade	Mon Chéri Pralinen mit Kirsche 315 g Schachtel	5.77	5.77	5.77	5.77
BTY-X95552900320022	food/süßes-salziges/schokolade	Mon Chéri Pralinen mit Kirsche 8 x 315 g Schachteln	46.14	46.14	46.14	46.14
BTY-X32342600320021	food/süßes-salziges/schokolade	Dickmann's Schoko Strolche 10 Stück - 83 g Schachtel	1.49	1.49	1.49	1.49
BTY-X11711300320021	food/süßes-salziges/schokolade	Bounty 9 Stück à 28,5 g 256,5 g Paar	2.24	2.24	2.24	2.24
BTY-X26471800330021	food/süßes-salziges/schokolade	Knoppers Kokosriegel - 40 g Stück	0.55	0.55	0.55	0.55
BTY-X47584700320023	food/süßes-salziges/schokolade	Niederegger Marzipan Schwarzbrot - 5 x 75 g Stücke	9.58	9.58	9.58	9.58
BTY-X47584700320021	food/süßes-salziges/schokolade	Niederegger Marzipan Schwarzbrot - 75 g Stück	1.92	1.92	1.92	1.92
BTY-X95260200320023	food/süßes-salziges/schokolade	Ferrero Rocher - 60 x 312 g Karton	365.3	365.3	365.3	365.3
BTY-X95260200320021	food/süßes-salziges/schokolade	Ferrero Rocher Knusprige Nuss-Pralinen-Spezialität 312 g, 25 Stück	6.09	6.09	6.09	6.09
BTY-X31884900320021	food/süßes-salziges/schokolade	Kinder Country - 376 g Packung	3.69	3.69	3.69	3.69
BTY-X96105600380025	food/süßes-salziges/schokolade	kinder ÜBERRASCHUNG Ei Mädchen- 36 x 20 g Karton	30.05	30.05	30.05	30.05
